NDH,SDH,Hes,Smiths
0.9336004377710726,0.9691387282917561,0.36792983603149987,0.3902808954296629
1,1,0.3968909791627301,0.38506198289516713
0.9481633716559694,1,0.3294019058026356,0.39932573393686266
0.9730891590862901,1,0.24736287986069178,0.27891868758046295
0.9273098947546259,0.9566821944730401,0.14648487663745932,0.2882434406175164
0.8823927857558683,1,0.26478682279422083,0.16708455273742062
1,0.9785941581386957,0.22105426815120388,0.24501179645971394
0.9427084581002046,0.9082553674519076,0.18406623489376112,0.13159180203895524
0.8841959702898802,0.8626651152371105,0.24294440742981072,0.2078988720249017
0.8377990495148878,0.7902022987907426,0.17668040449218703,0.15898399901882151
0.7999626228823378,0.9279439122842731,0.12520434866539257,0.14968701900913292
0.7257267738221145,0.8399118626860971,0.15408275837210714,0.17383073244988104
0.7177840951707053,0.7393895479660755,0.16226053454823944,0.09853257153008743
0.6138514380913287,0.6420493462893477,0.16350632665546072,0.10962055628623693
0.664391664370176,0.5822501714985203,0,0.10575572749770498
0.6019731543403909,0.6163048615460818,0.11726804003949767,0.06945939683308716
0.5008185078958886,0.5792582271327362,0.12980759039798875,0.1882499632566214
0.5084927961491913,0.5728580288657148,0.11167355855357569,0.061492837214127384
0.49367873173387805,0.4942673223595694,0.11236259497073538,0.04340840530071542
0.5116472628892005,0.46524970664550314,0.10309054994462503,0.10652764697085661
0.3954847397965487,0.49215779616740607,0.1115509041690674,0.12283645699103546
0.3010884129948036,0.3845219691865992,0.26704128781234115,0.20153377175626105
0.2967697014143686,0.3310529531472909,0.17267632548900028,0.13246776344479147
0.21290760872410294,0.21113302844666398,0.12887394774861172,0.29179338978157976
0.18942781684582113,0.22676801825534837,0.17795949841500713,0.1722084968203796
0.11432026714924305,0.15457936465705735,0.21564841296987872,0.12741500369233544
0.18854221222773776,0.18171239375785098,0.1669618743706214,0.20148164218881992
0.13517642406900088,0.19168503653393892,0.2824244841062214,0.18258621963118493
0.21918090995096914,0.20568042419541735,0.23647657855656573,0.22429996974891045
0.05392914280930109,0.14663909948980602,0.3143081568375522,0.23561031958278048
0.09137298637132805,0.13303476796650335,0.3388640931098833,0.3646385433131671
0.11967165313691804,0.061855457256438186,0.3380397165050807,0.44267064001505607
0.07232814704272275,0.10108370828010298,0.3862466903101628,0.3735699073575187
0.1222726439191799,0.10020092023988546,0.47919943647704183,0.4601330074833335
0.09308050813507351,0.19474595511636458,0.4771575512454767,0.3298444720102404
0.1272739661048465,0.12705890145091214,0.5559533133606658,0.4087087507536741
0.15163400710785868,0.08238305958005943,0.5356243596050204,0.5747794723643431
0.2616931072239166,0.19914989220966445,0.550159283001403,0.5141870304091476
0.2410105550664825,0.2699232947458703,0.5918564754269823,0.6823686641688315
0.22841276979568004,0.25323214285156065,0.5807020849745383,0.6154874870169823
0.2505848539914324,0.2836409980603359,0.7677444494680103,0.7036721387415469
0.24278128293081377,0.27014900645075196,0.714307525400281,0.6845995004644472
0.2937089644473464,0.4050047062267823,0.7486086221763335,0.7589521359372499
0.37749475546902644,0.3345371557920627,0.7724274993946746,0.7961521896943268
0.44441675967237626,0.4106496792445278,0.8503687685547445,0.7104494869459596
0.5752214178776605,0.4617766147303095,0.7893859737580847,0.7418501961585066
0.5687648378025079,0.5185422873248735,0.8353894456893544,0.7969586676744003
0.5292854027739395,0.5083715992788018,0.8304678321287304,0.818440071016109
0.5851644832141972,0.5952186583356474,0.90168892266674,0.9271424408938068
0.5786935051826302,0.624243068876472,0.9074429786745934,0.9746400872955088
0.7596017785953334,0.7986717171370218,1,0.9364457456702281
0.7503655416709113,0.7351378332503749,0.9289392011614701,0.9025687980877259
0.7100907273463615,0.7528082273778076,0.9837707617676099,1
0.7902556667187308,0.7805720065190214,1,0.9491826407996943
0.948297865368048,0.82656345059016,1,0.9585423886003431
0.82937762510032,0.8744734644961031,1,1
0.9704085172639845,0.923847329317035,0.9476412347373605,1
0.8379452852911387,0.9736853271842352,0.969205255990483,1
0.972517036841088,0.9843754325667987,0.9537861695469707,0.9129386172751812
1,0.9127153364715439,0.9575536495560395,0.899774665554331
0.994458963515598,1,0.9802932088560229,1
1,1,0.9274222670756814,0.9564121625651683
0.9098408163855226,1,0.9532192739633587,0.9377793826234562
0.9824737440385581,1,0.9292627844883876,1
1,0.9140162482571093,0.9858880954414075,0.9692146796869133
0.9419271190883497,0.9242968774183137,0.9229738475193341,0.896971463724696
0.9972405023587703,0.9784656001571556,0.9717147058928647,0.9206645335870359
1,0.9822513223773637,0.9037858700390711,0.8727036404517718
0.8633535553472611,0.8339285469070654,0.8696347557438691,0.8780037884103498
0.817305566283607,0.9000641930673619,0.7893371337094556,0.8784641286030963
0.9341564036023209,0.8479099266321914,0.8073887853678275,0.8461325820238754
0.7177601472619686,0.7646134601197709,0.8287853544181938,0.8570928500584261
0.7380328976878583,0.8245547966808149,0.7681778307076604,0.7957064131961219
0.6561681139884825,0.736675913519502,0.7249455195005475,0.705916504674998
0.7143923071557898,0.6131642856609705,0.7256106170969053,0.719179670474171
0.5933296286793186,0.6976539963420361,0.6661619696283084,0.6383477286691785
0.5982814098951872,0.5665084679127684,0.627788915114425,0.655454830928621
0.5868359393295237,0.46433320119381233,0.6110250456263346,0.5280620049562237
0.5192964525114934,0.4673783789519604,0.5708928302912488,0.5400546887447608
0.3948492638067949,0.3689941083175833,0.6109932163880565,0.5552121255416363
0.2836360018111539,0.3545827087665125,0.46184097129741986,0.5032217054551571
0.3715775728986075,0.31409753603827756,0.4597586768242583,0.4539892718794348
0.38943791901921876,0.30148865981735123,0.34795892808515605,0.44662043348688596
0.2402070347731976,0.2046656221288789,0.4093547110937293,0.44958481236440234
0.21786488356055267,0.2930670273156725,0.3435553601317667,0.38617725912354717
0.15984900915287964,0.17153659411587774,0.4019066062248691,0.43206527603232603
0.11417789010763646,0.09904813587174358,0.2482556911036673,0.4352471791169505
0.23538313853124446,0.1490498618693458,0.28184249540189754,0.2209842156778322
0.10227737121744918,0.080059210225695,0.3012883770411607,0.35179745109720884
0.17327763881417335,0.1276838141953775,0.217915607847688,0.2610904701847342
0.1365110387401597,0.10005271815499597,0.1536530749795539,0.2216146745746227
0.054696807803208534,0.06820425909888415,0.23833378229183444,0.17072802654585134
0.15256587978105046,0.00718047660839474,0.16812878756825433,0.21986994721090813
0.13786295365000698,0.08754878729576562,0.14419770414021396,0.13657545696810255
0.029114926223556423,0.1924673138433316,0.125392031906236,0.10976033232365204
0.13511153839361115,0.12716405889526708,0.1753537994806782,0.08980708502940393
0.08963028604940715,0.18413407527019762,0.13850971194291342,0.17152424315665618
0.18004478891782727,0.22912300212926345,0.1290387858376889,0.1084437386880787
0.22110367286456922,0.20292699017551402,0.023754892494358353,0
0.181315466678453,0.22664549758796934,0.12170924400039607,0.07278796200883142
0.28235378705559655,0.2977567867786674,0.1905682858816642,0.08546021942896741
0.2270859213039772,0.32863788007527006,0.14028470742539442,0.07375892130277827
0.35034357073376987,0.30181406081253076,0.06894300444132628,0.1518115954445178
0.3114520845674873,0.3735198015369097,0.1236185773096781,0.15294459809733277
0.4371688900366407,0.45531938481737805,0.06613148438376906,0.06570081991437803
0.5420158144135883,0.47931846627225383,0.14784849947718842,0.14080866298838723
0.5006349205160716,0.44681254609704546,0.19791297466636196,0.162185436040658
0.5106920359167667,0.5208835119137075,0.12691544600219468,0.16205374477568196
0.6273422606916113,0.5945605195028827,0.23026166304227136,0.22609115577252564
0.5912275892208602,0.6972496027760582,0.13992856045773966,0.11616406226068789
0.6723932259953015,0.6978907856709854,0.16684744440896387,0.2530261224082899
0.7179229546098383,0.7324467935334913,0.23254345346154257,0.2537527523441521
0.7040328434221771,0.8366691499254241,0.2883787408550692,0.25315297477255544
0.7999263354501867,0.8274493501085927,0.28381721176022323,0.2993413636148681
0.870776324789254,0.7686182187563749,0.33619615446439804,0.35484660683848196
0.890989183237802,0.8874228374323632,0.3463405401373918,0.44245413765543584
0.8821113113074365,0.8929505657475917,0.42819308536041106,0.38099670254843215
0.9405058822441853,0.9159560355202332,0.32306777082227134,0.47501686027876616
1,0.9952134887924171,0.47511525002224786,0.3298668953093094
0.9706706611758783,0.9635674298108813,0.43566939496175805,0.5038530038724236
0.9214308448845753,0.9843438980037529,0.5205352128213054,0.5280740965510554
0.9484658871459143,0.9689119152076535,0.5240291150677958,0.56934996945285
0.9901266619833343,1,0.5845056962767903,0.5321633546046619
1,0.9307513656932312,0.4910488540882291,0.6433216167815758
0.9584607895808918,0.9571476152163709,0.6722612994219497,0.6258065278651981
1,0.9275864184678666,0.7067708850333698,0.661224976668962
1,0.940099187405399,0.741266587184993,0.7363752868550052
0.9464660801310663,0.9603394539771767,0.7681011802799458,0.7823320917701535
0.866113477108408,0.8377370283711998,0.707509023901189,0.801388577852906
0.9350698823298551,0.8619946146712997,0.8196749739831141,0.7953679170980843
0.7791316753191345,0.8639820095975357,0.8487199784664631,0.8147266355608616
0.8167492239154933,0.8042811968650981,0.9225653282691554,0.8666494820050155
0.7318780711417985,0.7047058053592463,0.8071756824745401,0.8355846779570993
0.6397058691579849,0.6715778382617099,0.8666413647369116,0.9495199345195797
0.57865915700992,0.616214295859151,0.9373949339599847,0.8903599142400882
0.7111662719875362,0.6570318478157771,1,0.9753671817574585
0.5734313518248921,0.572313490703288,1,1
0.5005291789660494,0.5039712148779628,0.9945914772404123,0.9601988330470574
0.5559465631093534,0.5423730433795042,0.9282748991323563,1
0.5032144881665832,0.5749691089086975,0.9199330651904878,1
0.4253986566077538,0.4696395017455703,0.9293379620079721,0.9240369514523495
0.37287469920184857,0.4018483370901606,1,0.9412077373845549
0.35397788133428454,0.30816194841384015,0.8850795320924727,0.9708801033377273
0.24734906149589592,0.25133341022315625,0.9581795403683366,0.9701120896222558
0.1803462775747815,0.35107200541675804,1,1
0.21984015631270898,0.18606900966020107,1,0.994488750605007
0.12659508327248725,0.2279430675306121,0.9328022018353506,0.954641130029016
0.23545666420647396,0.18743177360333874,1,0.9443501667146246
0.22721105514996343,0.1600025049714395,1,0.9948217854377939
0.13741977694968224,0.2371996362042695,0.9415017439360029,0.9284641672502517
0.12683865409753936,0.07040601430149135,0.823614516654207,0.9068870897477876
0.07218272026661085,0.09710417026009409,0.9289801275063828,0.8228198021673375
0.1241460413026899,0.17285403445169858,0.8414670850393112,0.9597399560793416
0.11426358556099266,0.09557369665478818,0.8755727817532765,0.7853689320240674
0.15652240137774404,0.0714428571195624,0.7681630899886529,0.7873143458739943
0.0982915458895289,0.15007027914809642,0.8081603355408695,0.7096642081766661
0.11638047173219056,0.09418854101893626,0.8061014767547379,0.7112335810974952
0.17838288277913017,0.16928411539706995,0.6921767621010129,0.7324727143652408
0.1533841756660112,0.19121910476392656,0.6922912919079183,0.7335107898746263
0.23904784210736768,0.17149907994681282,0.6619998386102831,0.6222690052387848
0.2121810821411135,0.2694716556275892,0.5853991705607582,0.6599780594799721
0.29368245260497305,0.31742933765391723,0.5259616179608942,0.6551188488940373
0.34300873572721136,0.2718599297537142,0.5591774879926408,0.5284183451039003
0.36282676933345454,0.4056037742936493,0.5706013197204051,0.5937695196908754
0.47646774392024754,0.3274201245990263,0.6207012359284582,0.49208452110913836
0.5259121621370711,0.45886964179439726,0.547192292606004,0.4840030823564737
0.5117933502559385,0.4781879153583029,0.331748435401197,0.41832360249155753
0.5381075191551913,0.5661870113938298,0.39480760889349104,0.43371255792457897
0.6138914880556036,0.6089513871139682,0.41672810772834284,0.2744640163645071
0.5646836609262825,0.6548136960746752,0.34340260550807067,0.3295117780925238
0.6626334868230641,0.745391769270379,0.3081432654589379,0.25740963108391357
0.6985677977195053,0.7600351556586602,0.24355240008389462,0.32641006149621404
0.721743363518313,0.8363872541829538,0.2823160457873876,0.27858429994015743
0.8018720318664568,0.8078447645134116,0.2562676954184243,0.1709717353814916
0.872440639175082,0.8804432511694908,0.18282569731597675,0.26766319105114994
0.9032537313623237,0.8068093036550701,0.23977724494580205,0.1959403258644403
0.9702065816666895,0.9789559367956722,0.20146367003805957,0.20699692167829425
0.8711917130462262,0.9017584982633162,0.1211745051534443,0.15063186327331063
0.9152251498717088,0.9282333130254983,0.11247596751222894,0.22987116419173778
0.9855257476499173,0.9808017314212858,0.1964767326592651,0.10730198922860693
1,1,0.10861075439633133,0.12753016425066308
0.9075016505659547,0.9853790344129894,0.1627179714937498,0.12711922967581168
1,1,0.06155393558613105,0.17786652157745256
0.9994653381159186,1,0.098300130804785,0.15394350013684222
0.9857522738057127,1,0.1198058971399091,0.12522437208968484
1,1,0,0.11126212996269275
1,0.995290474564423,0.10850940820781911,0.07900731907162127
0.9329933441011247,1,0.23716627151991762,0.0890917380062693
0.9961118424485168,0.9427605062259291,0.1351368542173818,0.1262663515384123
0.8880372947641832,0.9297596115312375,0.13462054623035688,0.18823557833149684
0.9856002045119182,0.8097583563960343,0.18391449070379734,0.15773700224395842
0.8634868136009044,0.8054004127067315,0.10652510272786406,0.19516490910818296
0.7358229510300045,0.7770191496537959,0.2530944829720564,0.2079212867237058
0.7840851870242102,0.7299416043677727,0.26368846410095287,0.19054346919782533
0.6587775593868967,0.7042973347283588,0.24573353557980926,0.304945275810017
0.6571548017947211,0.6058446666494731,0.20924808833944725,0.22663379132675526
0.6458684686862357,0.6084171490883585,0.3730518211452969,0.30271315571886304
0.6576455504707495,0.6380715156659253,0.27111280350053435,0.3562861894813699
0.5568479501696615,0.516617581787757,0.4023504919873563,0.3424839664733106
0.08859661594662076,0.0830691889632268,0.5291644286719136,0.5605063477778061
0.051931770725465766,0.06187792924856334,0.5472458631919166,0.4654860886251915
0.0034191334373350948,0.06905593309073484,0.520696201010505,0.5118850223817255
0.15124262702277072,0.09595869963919719,0.37926039512528686,0.4281524185234531
0.2143161678056657,0.16272972889588913,0.41009427999321285,0.4921036259771566
0.1965417256527661,0.1840699943325489,0.3158623770781065,0.4209447964184971
0.19231491560526814,0.21056519407789134,0.22676002695764752,0.3767401503882523
0.2013732635713159,0.217994222253627,0.2612891951649958,0.42025510338588223
0.23190941153730765,0.2911595980022629,0.22846419959569056,0.33859422384530097
0.3133091847247702,0.2850887023733052,0.3008646539876804,0.27082495599030365
0.36051541205472515,0.3907780623986299,0.1889930942285378,0.31628125002872365
0.42301360859618387,0.4188697376854407,0.25677017371305844,0.2552449350222422
0.37832522634513505,0.4588480487450875,0.1360062919043168,0.18327663767319133
0.4944571643983682,0.4394566417740122,0.1561123372552397,0.15055936891566932
0.43757645111615273,0.5323398671562296,0.2021823990804949,0.14203960055249412
0.5410616183390018,0.5558006979402601,0.16871965107111506,0.1475411602275724
0.6181315385356246,0.678565306212436,0.038805467418360017,0.10685713503529062
0.65929169834486,0.5347662665376933,0.12720726372123908,0.07560932988587304
0.704212345174961,0.6616641109746304,0.08690108907050964,0.062153155471038
0.6427837035723202,0.720834514717441,0.08089807803762443,0.09119175296710932
0.8490078403415948,0.7409059223242573,0.00570192487999383,0.19883059224252825
0.7958369411648318,0.8664576187121978,0.05343945363295536,0.11071834320195678
0.8334922578528803,0.8112535761162606,0.07398927008981941,0.14564206232015697
0.9419735723190433,0.8433881681688927,0.14704128463885263,0.15769568195076136
0.9213460852283624,0.9960568839572425,0.14884152046695692,0.1406821260162197
1,1,0.14606136610852885,0.12496888995806138
0.9654688563498431,0.9454458417188882,0.10960435071415539,0.05449241105030053
1,0.9913092351340176,0.05770212942466447,0.09491582010613486
0.9059722506936841,0.9932433441366022,0.14759429210915176,0.09622050207552763
0.97826391697497,1,0.24638275636222992,0.19086663293769926
0.9893743329514437,0.9532631833118257,0.21782407299238637,0.2067128367042677
0.9666449694604268,1,0.22903394168123176,0.18020545671728552
0.9572593595059604,0.9319395751071861,0.27181625782140695,0.2202757229766983
0.9385453426627889,1,0.22842133133356884,0.21729088535442906
0.9257573679680363,0.9996242385508858,0.25292717279008264,0.34091314676287526
0.9227471217459091,0.994684535647715,0.31030646746537655,0.3398496547356138
0.8634716252131527,0.9717582865789166,0.30632702851553484,0.4287105910664421
1,0.940642740614065,0.4068660463254349,0.34596455955114036
0.87946900564847,0.8748463267678543,0.3860553570726425,0.3903104095583637
0.8898662803067448,0.7582873249133357,0.4449516296645546,0.4140624542934394
0.7713148392722593,0.7346922484582696,0.49614755488723017,0.496748137379803
0.6799476375343507,0.7367405611807495,0.5632083420827146,0.5512894385623374
0.6722483816011035,0.6477147381162746,0.5743172739674632,0.5118475477596482
0.6110021008092895,0.5867056619848662,0.5071019859320818,0.6480556961734996
0.5829303673439465,0.5063766560149208,0.5944930050666887,0.6025930486576543
0.6171398534349433,0.5440259674952785,0.7008070535475348,0.5368492009765219
0.4852871020164137,0.4173935742469171,0.6730212871739485,0.6205829654987943
0.4592370772567619,0.45816004771359986,0.6476678654356629,0.6498953519810924
0.42141637383887975,0.42525656758327574,0.825550041420204,0.684121269764997
0.39640417973179654,0.3727303259212377,0.7275482705208886,0.8087548145652979
0.36618222012547075,0.30288999899569574,0.9016332914789541,0.8151126160455865
0.2619593607044398,0.27022554288618106,0.7720389176574333,0.823648795397999
0.2505857075835046,0.31768009280582465,0.8445450294180258,0.8746236352853213
0.2598461274885868,0.2067628560660036,0.802011190645708,0.9333854275992779
0.22180092018525444,0.2005242206017721,0.8977996765472893,0.9217969268724161
0.20818520881200092,0.14815335553425674,1,0.9681784570246724
0.13852190412674006,0.06732066982115262,0.7477570737485536,0.9148185990581054
0.17933765394362594,0.08602821687007935,0.9592838971549695,0.9694553731898782
0.12357951399989602,0.07268810691425516,0.9376610702144377,1
0.13623628365228224,0.08793725557076033,0.8846477883540622,0.9927354696882505
0.05591422976563185,0.1095867733328841,1,0.9990052357883881
0.04264255373621569,0.08155123332540994,0.9307351874596935,0.913017022509265
0.13774687913799324,0.17716733407816496,0.9364591091507245,1
0.15705048080986703,0.1661971073118867,1,0.9455816142840147
0.1647110654210491,0.18087037765650937,1,1
0.08279757659965303,0.12414451830449011,0.9820600070135442,0.9418515285383677
0.18900817773007933,0.23509193463396416,0.9327703835425475,1
0.18794365126492327,0.20611917073437352,0.9668838852863717,0.9065822798802917
0.24453563447993204,0.2794736399834631,0.9083071802693994,0.964720694052405
0.2851781922992934,0.35658162270408866,0.8252705519500672,0.9515814507577948
0.3801739617714637,0.29913656538967415,0.9376207471324682,0.8404305374394649
0.3913856279459926,0.4045548125927444,0.88894542718125,0.9490820812989156
0.372901590234079,0.395606160046798,0.8598279087381329,0.8828505727925658
0.40039662038092994,0.4142498056455659,0.8933061033275931,0.8165870212874754
0.5173895156780987,0.44795586880728705,0.9003877884203011,0.7757444880462769
0.5035054360418136,0.5220136428244555,0.7669159334105987,0.7762981867600328
0.598767778008338,0.5686994147282238,0.7936672017248099,0.8315862054054466
0.4880366808654077,0.7148548835863142,0.6982058918693795,0.8017504709802639
0.6773154207837289,0.6538133325045233,0.8215067442179644,0.6988820947339043
0.7540127766091096,0.6982480521801996,0.7408437136717577,0.6822270241922438
0.7407368437034502,0.7514124080161887,0.7637201451077087,0.674944013081792
0.7404288247487593,0.809309654976211,0.6651528140903444,0.6765206717590186
0.8452227197773934,0.7821367515802612,0.6369851999270922,0.6780208977766012
0.8652001707009256,0.971403824395222,0.5689134526249787,0.6019001490275615
0.9667041193742539,0.8877616890917341,0.5845254880205958,0.5859030724561378
0.9985004774806989,0.9879001873818515,0.5010413551890626,0.5580075962009197
0.9705924178550112,0.9318201625902853,0.4587872688457396,0.5460224799646333
1,0.9889446103649412,0.3897352614603041,0.5265854609753662
0.9701140592104714,0.9923320553254947,0.4006357099429337,0.41129419937135064
1,0.978287213445286,0.40088153385209285,0.42130016342054943
1,1,0.209633517291859,0.3161377018716308
0.956431262938656,1,0.3541863105949896,0.3176660858721261
0.9390050859458826,0.9564534217983977,0.32019098461537077,0.3032476414725173
1,0.9470471121498485,0.26772666604489426,0.3124985492211848
1,0.9936080032908814,0.28434861384213506,0.29058406041378537
0.8986777189947973,0.9252862100687556,0.19608449934144206,0.23594828815625238
0.9786651585363668,0.97108427842278,0.18248212761948063,0.21416940837485243
0.8883043633239034,0.940222052280856,0.09431131135070034,0.19835534183456424
0.7495243956661064,0.8662310257277395,0.19404465686745787,0.14934283633596124
0.7450675055894816,0.7992961931844269,0.09135286156780978,0.1678826196853555
0.7907945636473455,0.7969168035979942,0.27691414517037966,0.16105880378448317
0.7442587962606002,0.7175589536252156,0.15900863518542008,0.14822396501310542
0.724074066549054,0.7307237733480942,0.1140943073208559,0.05574020536765293
0.6660613880861819,0.6609720666489263,0.2318063805067958,0.07295742078745776
0.5661169198660755,0.6455793527522793,0.09694431051402985,0.054511216631100264
0.5843820392748866,0.5637644873732537,0.008360188062364049,0.17728817580793219
0.5473209708160962,0.5651796599829433,0.0649661784433783,0.03043479167747414
0.48948452345064075,0.4516385222438487,0.15900922850995552,0.07372393940947304
0.4264957591112416,0.41920314427378846,0.18531546763954684,0.14156066188199143
0.42000624537930603,0.41623381793471415,0.19256383750868494,0.1922198608950388
0.36499123119789123,0.4195076126481109,0.031060374220310556,0.1385413017779012
0.3697598360797122,0.3295006160703644,0.14440636265721707,0.1452042232714265
0.16708364199361175,0.29479393925963504,0.16774936009671604,0.1647024593202595
0.26020134259900995,0.18144338508953578,0.17792144411996827,0.2101064507602483
0.21204508553975387,0.22176679478041555,0.20040807777727052,0.1841731270103933
0.16058993109760455,0.12524048070948623,0.17571346475451555,0.22510041603883374
0.1934398816235242,0.1075006502957478,0.22548747974807953,0.25212263280015923
0.16378944357898048,0.06954171797621786,0.22735254329711102,0.20563836261615123
0.19085394064375455,0.1285029541464469,0.36988373728169416,0.2781495322486336
0.09600796301230267,0.11743578263294835,0.3712027841807368,0.35469090468429787
0.10048174741529542,0.11387035147696577,0.44343193736721553,0.28113045532719005
0.09522384533700684,0.05580646081875055,0.3397234351208849,0.36802938935000723
